,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,type
2761,0.635,0.485,0.165,1.2945,0.6679999999999999,0.2605,0.2715,2
2762,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,3
2763,0.495,0.37,0.12,0.594,0.28,0.11,0.1375,1
2764,0.42,0.34,0.115,0.4215,0.175,0.093,0.135,1
2765,0.625,0.495,0.165,1.262,0.507,0.318,0.39,2
2766,0.645,0.505,0.165,1.318,0.55,0.3015,0.335,3
2767,0.5,0.39,0.125,0.5215,0.2485,0.1169999999999999,0.131,1
2768,0.77,0.6,0.215,2.1945,1.0515,0.482,0.584,2
2769,0.49,0.365,0.125,0.5585,0.252,0.126,0.1615,2
2770,0.345,0.25,0.09,0.203,0.078,0.059,0.055,1
2771,0.39,0.3,0.1,0.3085,0.1385,0.0735,0.085,1
2772,0.655,0.535,0.205,1.6445,0.7305,0.3595,0.46,3
2773,0.595,0.465,0.15,0.919,0.4335,0.1765,0.262,2
2774,0.42,0.32,0.11,0.3625,0.174,0.0635,0.105,1
2775,0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005,3
2776,0.725,0.57,0.19,2.55,1.0705,0.483,0.725,3
2777,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,3
2778,0.445,0.345,0.12,0.4035,0.1689999999999999,0.0825,0.13,1
2779,0.2,0.15,0.04,0.046,0.021,0.0069999999999999,0.0065,1
2780,0.55,0.415,0.135,0.7635,0.318,0.21,0.2,2
2781,0.61,0.475,0.15,1.1135,0.5195,0.2575,0.3005,3
2782,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,3
2783,0.415,0.315,0.12,0.4015,0.1989999999999999,0.087,0.0969999999999999,1
2784,0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635,2
2785,0.6,0.47,0.135,0.97,0.4655,0.1955,0.264,3
2786,0.62,0.5,0.17,1.148,0.5475,0.22,0.3315,2
2787,0.42,0.315,0.1,0.3435,0.157,0.0795,0.09,1
2788,0.275,0.2,0.055,0.0925,0.038,0.021,0.026,1
2789,0.21,0.17,0.045,0.0475,0.019,0.011,0.013,1
2790,0.585,0.465,0.16,0.9555,0.4595,0.236,0.265,1
2791,0.505,0.385,0.115,0.616,0.243,0.1075,0.21,3
2792,0.62,0.47,0.14,1.0325,0.3605,0.2239999999999999,0.36,3
2793,0.46,0.35,0.115,0.4155,0.18,0.098,0.1175,1
2794,0.575,0.445,0.145,0.847,0.415,0.1945,0.22,2
2795,0.37,0.29,0.095,0.249,0.1045,0.0579999999999999,0.067,1
2796,0.545,0.42,0.125,0.7170000000000001,0.358,0.1119999999999999,0.22,1
2797,0.455,0.33,0.1,0.372,0.358,0.0775,0.11,1
2798,0.72,0.56,0.175,1.7265,0.637,0.3415,0.525,3
2799,0.6,0.46,0.155,0.6655,0.285,0.149,0.2689999999999999,3
2800,0.34,0.265,0.08,0.2015,0.09,0.0475,0.055,1
2801,0.44,0.34,0.1,0.379,0.1725,0.0815,0.1009999999999999,1
2802,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,3
2803,0.58,0.46,0.155,1.0335,0.469,0.2225,0.295,2
2804,0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29,2
2805,0.385,0.3,0.1,0.2895,0.1215,0.063,0.09,1
2806,0.51,0.4,0.12,0.7005,0.347,0.1105,0.195,2
2807,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,2
2808,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,3
2809,0.61,0.47,0.16,1.022,0.449,0.2345,0.2945,2
2810,0.64,0.495,0.17,1.139,0.5395,0.282,0.285,2
2811,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,2
2812,0.195,0.15,0.045,0.0375,0.018,0.006,0.011,1
2813,0.625,0.47,0.18,1.136,0.451,0.3245,0.305,3
2814,0.405,0.305,0.1,0.271,0.0965,0.061,0.091,1
2815,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215,1
2816,0.545,0.42,0.13,0.879,0.374,0.1695,0.23,3
2817,0.355,0.265,0.085,0.201,0.069,0.053,0.0695,1
2818,0.48,0.36,0.1,0.439,0.1939999999999999,0.099,0.115,1
2819,0.52,0.4,0.12,0.58,0.2339999999999999,0.1315,0.185,1
2820,0.58,0.455,0.17,0.93,0.408,0.259,0.22,2
2821,0.465,0.35,0.125,0.482,0.23,0.106,0.1095,1
2822,0.51,0.39,0.125,0.597,0.293,0.1265,0.1555,1
2823,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,3
2824,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,2
2825,0.495,0.385,0.135,0.6335,0.2,0.1225,0.26,3
2826,0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,2
2827,0.465,0.38,0.135,0.579,0.208,0.1095,0.22,3
2828,0.39,0.3,0.095,0.3265,0.1665,0.0575,0.089,1
2829,0.625,0.495,0.175,1.254,0.5815,0.286,0.3185,2
2830,0.69,0.525,0.19,1.492,0.6425,0.3905,0.42,3
2831,0.525,0.405,0.13,0.7185,0.3265,0.1975,0.175,1
2832,0.51,0.385,0.145,0.7665,0.3985,0.14,0.1805,1
2833,0.635,0.495,0.175,1.211,0.7070000000000001,0.2725,0.3229999999999999,2
2834,0.58,0.455,0.12,0.94,0.3989999999999999,0.257,0.265,3
2835,0.625,0.515,0.16,1.264,0.5715,0.326,0.321,2
2836,0.315,0.245,0.085,0.1435,0.053,0.0475,0.05,1
2837,0.59,0.465,0.15,0.997,0.392,0.246,0.34,3
2838,0.325,0.24,0.085,0.173,0.0795,0.038,0.05,1
2839,0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,3
2840,0.53,0.425,0.15,0.8495,0.3279999999999999,0.2319999999999999,0.2019999999999999,1
2841,0.63,0.485,0.155,1.278,0.637,0.275,0.31,1
2842,0.64,0.5,0.175,1.394,0.4935,0.291,0.4,2
2843,0.26,0.215,0.08,0.099,0.037,0.0255,0.045,1
2844,0.52,0.395,0.18,0.64,0.158,0.11,0.245,3
2845,0.27,0.195,0.07,0.106,0.0465,0.018,0.036,1
2846,0.46,0.38,0.13,0.639,0.3,0.1525,0.16,3
2847,0.52,0.415,0.145,0.8045,0.3325,0.1725,0.285,2
2848,0.45,0.35,0.125,0.4435,0.185,0.09,0.145,3
2849,0.68,0.53,0.205,1.496,0.5825,0.337,0.465,3
2850,0.49,0.38,0.155,0.578,0.2395,0.1255,0.18,2
2851,0.625,0.48,0.17,1.3555,0.6709999999999999,0.268,0.3385,2
2852,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,2
2853,0.52,0.385,0.115,0.669,0.2385,0.172,0.205,3
2854,0.4,0.305,0.1,0.3415,0.176,0.0625,0.0865,1
2855,0.44,0.31,0.115,0.3625,0.134,0.0819999999999999,0.12,3
2856,0.66,0.515,0.2,1.6465,0.7490000000000001,0.422,0.401,3
2857,0.54,0.435,0.14,0.7345,0.33,0.1595,0.213,2
2858,0.59,0.455,0.155,0.8855,0.3879999999999999,0.188,0.275,2
2859,0.47,0.36,0.11,0.4965,0.237,0.127,0.13,1
2860,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,2
2861,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,1
2862,0.6,0.45,0.16,1.142,0.539,0.225,0.307,2
2863,0.625,0.525,0.195,1.352,0.4505,0.2445,0.53,3
2864,0.255,0.185,0.07,0.075,0.0279999999999999,0.018,0.025,1
2865,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,2
2866,0.64,0.525,0.185,1.707,0.763,0.4205,0.4435,3
2867,0.53,0.425,0.17,0.949,0.3485,0.2395,0.278,3
2868,0.495,0.415,0.165,0.7485,0.264,0.134,0.285,3
2869,0.475,0.35,0.115,0.487,0.1939999999999999,0.1455,0.125,3
2870,0.47,0.375,0.105,0.513,0.2319999999999999,0.142,0.13,3
2871,0.515,0.4,0.125,0.955,0.341,0.2535,0.26,3
2872,0.555,0.42,0.11,0.931,0.4445,0.171,0.225,1
2873,0.42,0.305,0.09,0.3279999999999999,0.168,0.0615,0.0819999999999999,1
2874,0.66,0.51,0.175,1.218,0.5055,0.303,0.37,3
2875,0.515,0.425,0.14,0.7659999999999999,0.304,0.1725,0.255,3
2876,0.575,0.45,0.16,1.068,0.556,0.214,0.2575,2
2877,0.5,0.375,0.145,0.6215,0.2739999999999999,0.166,0.1485,1
2878,0.63,0.5,0.185,1.383,0.54,0.3315,0.38,2
2879,0.28,0.21,0.075,0.1195,0.053,0.0265,0.03,1
2880,0.615,0.46,0.19,1.0659999999999998,0.4335,0.226,0.33,3
2881,0.59,0.44,0.14,1.007,0.4775,0.2105,0.2925,2
2882,0.185,0.375,0.12,0.4645,0.196,0.1045,0.15,1
2883,0.29,0.225,0.075,0.14,0.0515,0.0235,0.04,1
2884,0.585,0.45,0.145,0.9835,0.4845,0.242,0.22,2
2885,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,1
2886,0.53,0.41,0.14,0.6809999999999999,0.3095,0.1415,0.1835,1
2887,0.7,0.54,0.215,1.978,0.6675,0.3125,0.71,3
2888,0.445,0.345,0.13,0.4075,0.1365,0.0645,0.18,3
2889,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105,2
2890,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,3
2891,0.565,0.44,0.15,0.863,0.435,0.149,0.27,2
2892,0.46,0.35,0.12,0.515,0.2239999999999999,0.108,0.1565,2
2893,0.67,0.54,0.175,1.482,0.7390000000000001,0.2925,0.365,2
2894,0.65,0.59,0.22,1.662,0.77,0.3779999999999999,0.435,3
2895,0.8,0.63,0.195,2.526,0.933,0.59,0.62,3
2896,0.495,0.375,0.115,0.6245,0.282,0.143,0.155,1
2897,0.58,0.43,0.125,0.9115,0.446,0.2075,0.121,2
2898,0.33,0.26,0.085,0.1965,0.0915,0.0425,0.055,1
2899,0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12,1
2900,0.645,0.51,0.16,1.1835,0.556,0.2385,0.345,3
2901,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,2
2902,0.62,0.465,0.14,1.011,0.479,0.2385,0.255,1
2903,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,3
2904,0.61,0.48,0.165,1.097,0.4215,0.264,0.335,3
2905,0.43,0.335,0.12,0.444,0.155,0.1145,0.14,3
2906,0.625,0.42,0.165,1.0595,0.358,0.165,0.445,3
2907,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785,1
2908,0.325,0.225,0.075,0.139,0.0565,0.032,0.09,1
2909,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,1
2910,0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575,1
2911,0.625,0.485,0.2,1.38,0.5845,0.302,0.401,2
2912,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,3
2913,0.35,0.265,0.09,0.1969999999999999,0.073,0.0365,0.077,1
2914,0.625,0.525,0.215,1.5765,0.5115,0.2595,0.665,3
2915,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,1
2916,0.32,0.205,0.08,0.181,0.088,0.034,0.0495,1
2917,0.63,0.53,0.18,1.2795,0.618,0.256,0.315,2
2918,0.5,0.365,0.125,0.528,0.2289999999999999,0.103,0.1645,2
2919,0.56,0.415,0.145,0.852,0.43,0.1885,0.205,1
2920,0.605,0.475,0.145,1.0185,0.4695,0.225,0.27,3
2921,0.5,0.39,0.13,0.5075,0.2115,0.104,0.1755,2
2922,0.625,0.48,0.18,1.223,0.565,0.2975,0.3375,2
2923,0.58,0.46,0.15,1.0490000000000002,0.5205,0.1935,0.305,2
2924,0.61,0.49,0.15,1.103,0.425,0.2025,0.36,3
2925,0.545,0.445,0.15,0.8,0.3535,0.163,0.207,2
2926,0.41,0.3,0.09,0.28,0.141,0.0575,0.075,1
2927,0.565,0.45,0.155,1.0595,0.4735,0.24,0.265,2
2928,0.515,0.4,0.14,0.7165,0.3495,0.1595,0.1785,1
2929,0.595,0.465,0.15,1.0765,0.491,0.22,0.287,2
2930,0.44,0.33,0.135,0.522,0.17,0.0905,0.195,3
2931,0.555,0.44,0.15,0.755,0.307,0.1525,0.26,3
2932,0.485,0.37,0.14,0.5065,0.2425,0.088,0.1465,1
2933,0.48,0.37,0.13,0.643,0.349,0.1155,0.135,1
2934,0.585,0.455,0.13,0.8755,0.411,0.2065,0.225,1
2935,0.6,0.485,0.145,0.7759999999999999,0.3545,0.1585,0.239,2
2936,0.635,0.515,0.17,1.275,0.509,0.286,0.34,3
2937,0.485,0.38,0.15,0.605,0.2155,0.14,0.18,3
2938,0.61,0.48,0.165,1.244,0.6345,0.257,0.305,3
2939,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,3
2940,0.43,0.325,0.12,0.445,0.165,0.0995,0.155,1
2941,0.425,0.34,0.1,0.382,0.1639999999999999,0.096,0.1,1
2942,0.65,0.515,0.175,1.466,0.677,0.3045,0.4,2
2943,0.555,0.425,0.13,0.648,0.2835,0.133,0.2105,1
2944,0.665,0.525,0.18,1.429,0.6715,0.29,0.4,3
2945,0.395,0.29,0.095,0.3,0.158,0.068,0.078,1
2946,0.445,0.355,0.15,0.485,0.181,0.125,0.155,3
2947,0.325,0.25,0.08,0.1735,0.0765,0.0345,0.049,1
2948,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,2
2949,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034,1
2950,0.325,0.25,0.055,0.166,0.076,0.051,0.045,1
2951,0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177,3
2952,0.245,0.19,0.06,0.086,0.042,0.0139999999999999,0.025,1
2953,0.37,0.29,0.09,0.2445,0.089,0.0655,0.075,1
2954,0.53,0.4,0.125,0.617,0.2789999999999999,0.127,0.19,1
2955,0.575,0.45,0.155,0.8859999999999999,0.3605,0.211,0.2575,2
2956,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,2
2957,0.525,0.425,0.19,0.872,0.4625,0.1725,0.1989999999999999,2
2958,0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461,3
2959,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,3
2960,0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,2
2961,0.395,0.31,0.085,0.317,0.153,0.0505,0.0935,1
2962,0.3,0.225,0.075,0.1345,0.057,0.0279999999999999,0.044,1
2963,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,3
2964,0.495,0.38,0.12,0.512,0.233,0.1205,0.136,1
2965,0.59,0.445,0.135,0.7715,0.3279999999999999,0.1745,0.23,2
2966,0.66,0.515,0.165,1.4465,0.6940000000000001,0.298,0.3755,2
2967,0.595,0.47,0.155,1.1775,0.542,0.2689999999999999,0.31,2
2968,0.515,0.4,0.16,0.8175,0.2515,0.156,0.3,3
2969,0.355,0.27,0.1,0.2255,0.11,0.042,0.064,1
2970,0.32,0.255,0.085,0.1745,0.072,0.033,0.057,1
2971,0.455,0.355,0.13,0.515,0.2,0.1275,0.175,3
2972,0.55,0.415,0.135,0.775,0.302,0.179,0.26,3
2973,0.55,0.425,0.135,0.6559999999999999,0.257,0.17,0.203,2
2974,0.295,0.23,0.085,0.125,0.042,0.0285,0.043,1
2975,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,1
2976,0.375,0.28,0.1,0.2565,0.1165,0.0585,0.0725,3
2977,0.705,0.565,0.515,2.21,1.1075,0.4865,0.512,2
2978,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462,3
2979,0.66,0.525,0.19,1.67,0.6525,0.4875,0.49,3
2980,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,2
2981,0.655,0.505,0.175,1.2905,0.6205,0.2965,0.326,2
2982,0.65,0.515,0.175,1.4805,0.5295,0.272,0.525,3
2983,0.66,0.53,0.17,1.431,0.622,0.309,0.3979999999999999,2
2984,0.28,0.21,0.065,0.0905,0.035,0.02,0.03,1
2985,0.555,0.435,0.14,0.765,0.3945,0.15,0.206,1
2986,0.525,0.4,0.14,0.601,0.2625,0.1285,0.1835,2
2987,0.59,0.485,0.205,1.2315,0.4525,0.238,0.42,3
2988,0.57,0.445,0.14,1.0635,0.5265,0.2195,0.24,1
2989,0.54,0.435,0.145,0.97,0.4285,0.22,0.264,3
2990,0.64,0.54,0.175,1.571,0.627,0.271,0.475,3
2991,0.6,0.475,0.15,1.0075,0.4425,0.221,0.28,3
2992,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,1
2993,0.665,0.505,0.16,1.2915,0.631,0.2925,0.32,3
2994,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,1
2995,0.59,0.475,0.14,0.977,0.4625,0.2025,0.275,2
2996,0.32,0.24,0.07,0.133,0.0585,0.0255,0.0409999999999999,1
2997,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312,2
2998,0.625,0.505,0.175,1.15,0.5475,0.256,0.3045,3
2999,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655,3
3000,0.54,0.41,0.13,0.56,0.2375,0.1065,0.175,1
3001,0.595,0.46,0.14,0.852,0.4215,0.2255,0.2269999999999999,2
3002,0.32,0.235,0.065,0.1385,0.0579999999999999,0.0225,0.05,1
3003,0.405,0.3,0.105,0.304,0.1455,0.061,0.0805,1
3004,0.55,0.465,0.15,0.936,0.481,0.174,0.2435,2
3005,0.435,0.325,0.12,0.346,0.159,0.084,0.095,1
3006,0.625,0.485,0.15,1.0945,0.531,0.261,0.296,2
3007,0.605,0.475,0.19,1.1255,0.59,0.247,0.26,2
3008,0.395,0.29,0.095,0.319,0.138,0.08,0.0819999999999999,1
3009,0.64,0.5,0.165,1.1635,0.5539999999999999,0.239,0.32,3
3010,0.61,0.475,0.155,0.983,0.4565,0.228,0.266,2
3011,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,3
3012,0.52,0.385,0.115,0.581,0.2555,0.156,0.143,2
3013,0.565,0.455,0.175,1.013,0.342,0.207,0.35,3
3014,0.51,0.41,0.145,0.7959999999999999,0.3865,0.1815,0.1955,1
3015,0.54,0.395,0.135,0.6555,0.2705,0.155,0.192,2
3016,0.35,0.265,0.09,0.2265,0.0995,0.0575,0.065,1
3017,0.58,0.43,0.13,0.7979999999999999,0.365,0.173,0.2285,2
3018,0.6,0.47,0.15,0.922,0.363,0.1939999999999999,0.305,2
3019,0.415,0.335,0.1,0.358,0.1689999999999999,0.067,0.105,1
3020,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,3
3021,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,3
3022,0.645,0.48,0.17,1.1345,0.528,0.254,0.305,2
3023,0.435,0.335,0.095,0.298,0.109,0.0579999999999999,0.115,1
3024,0.58,0.435,0.15,0.8915,0.363,0.1925,0.2515,1
3025,0.615,0.495,0.155,1.0805,0.52,0.19,0.32,2
3026,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,3
3027,0.11,0.09,0.03,0.008,0.0025,0.002,0.003,1
3028,0.54,0.425,0.16,0.9455,0.3675,0.2005,0.295,2
3029,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,2
3030,0.49,0.37,0.11,0.5379999999999999,0.271,0.1035,0.139,1
3031,0.46,0.37,0.12,0.5335,0.2645,0.108,0.1345,1
3032,0.585,0.455,0.125,1.027,0.391,0.212,0.25,3
3033,0.275,0.205,0.07,0.1055,0.495,0.019,0.0315,1
3034,0.4,0.315,0.105,0.287,0.1135,0.037,0.113,2
3035,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,2
3036,0.345,0.285,0.1,0.2225,0.0865,0.0579999999999999,0.075,1
3037,0.49,0.385,0.12,0.591,0.271,0.1125,0.1775,2
3038,0.61,0.485,0.165,1.087,0.4255,0.2319999999999999,0.38,3
3039,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,1
3040,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,2
3041,0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43,2
3042,0.3,0.24,0.09,0.161,0.0725,0.039,0.05,1
3043,0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,3
3044,0.72,0.55,0.2,1.9965,0.9035,0.469,0.5215,2
3045,0.54,0.425,0.12,0.8170000000000001,0.2945,0.153,0.195,2
3046,0.455,0.375,0.125,0.4579999999999999,0.1985,0.111,0.12,2
3047,0.66,0.53,0.18,1.5175,0.7765,0.302,0.401,2
3048,0.53,0.43,0.16,0.7245,0.321,0.1275,0.24,2
3049,0.575,0.45,0.135,0.8285,0.362,0.1655,0.236,2
3050,0.615,0.49,0.17,1.145,0.4915,0.208,0.3429999999999999,3
3051,0.615,0.455,0.135,1.0590000000000002,0.4735,0.263,0.2739999999999999,2
3052,0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,3
3053,0.585,0.47,0.17,1.099,0.3975,0.2325,0.358,3
3054,0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044,2
3055,0.225,0.165,0.055,0.059,0.027,0.0125,0.015,1
3056,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,3
3057,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1,1
3058,0.535,0.44,0.165,0.875,0.2789999999999999,0.18,0.3,2
3059,0.53,0.415,0.13,0.8425,0.275,0.1945,0.265,3
3060,0.7,0.555,0.22,1.666,0.647,0.4285,0.455,3
3061,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,2
3062,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,1
3063,0.46,0.345,0.12,0.4935,0.2435,0.1175,0.132,1
3064,0.58,0.445,0.15,0.8865,0.3829999999999999,0.209,0.255,3
3065,0.325,0.24,0.075,0.152,0.065,0.0305,0.045,1
3066,0.445,0.355,0.11,0.4415,0.1805,0.1035,0.1505,2
3067,0.615,0.475,0.165,1.023,0.4905,0.1955,0.3035,3
3068,0.39,0.3,0.09,0.252,0.1065,0.053,0.08,1
3069,0.34,0.25,0.07,0.2225,0.104,0.0425,0.055,1
3070,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115,1
3071,0.495,0.395,0.12,0.5529999999999999,0.2239999999999999,0.1375,0.1669999999999999,1
3072,0.385,0.29,0.08,0.2485,0.122,0.0495,0.065,1
3073,0.61,0.48,0.16,1.234,0.598,0.238,0.315,3
3074,0.37,0.28,0.085,0.217,0.1095,0.035,0.062,1
3075,0.605,0.485,0.175,1.145,0.4325,0.27,0.405,3
3076,0.585,0.47,0.165,1.409,0.8,0.2289999999999999,0.295,2
3077,0.455,0.365,0.135,0.441,0.1515,0.1165,0.145,2
3078,0.315,0.23,0.0,0.134,0.0575,0.0285,0.3505,1
3079,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,2
3080,0.295,0.215,0.085,0.128,0.049,0.034,0.04,1
3081,0.59,0.46,0.125,0.755,0.3339999999999999,0.15,0.238,2
3082,0.53,0.435,0.16,0.883,0.316,0.1639999999999999,0.335,3
3083,0.335,0.265,0.105,0.222,0.0935,0.0559999999999999,0.075,1
3084,0.455,0.365,0.115,0.4305,0.184,0.108,0.1245,1
3085,0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,3
3086,0.375,0.275,0.085,0.22,0.109,0.05,0.0605,1
3087,0.625,0.485,0.16,1.2135,0.631,0.2235,0.302,2
3088,0.33,0.24,0.075,0.163,0.0745,0.033,0.048,1
3089,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155,3
3090,0.535,0.425,0.135,0.7709999999999999,0.3765,0.1815,0.1795,1
3091,0.535,0.42,0.125,0.738,0.355,0.1895,0.1795,1
3092,0.47,0.355,0.18,0.48,0.2055,0.105,0.1505,1
3093,0.65,0.525,0.19,1.3685,0.5975,0.296,0.4,3
3094,0.42,0.32,0.11,0.309,0.115,0.0645,0.0945,1
3095,0.405,0.3,0.09,0.2689999999999999,0.103,0.067,0.11,1
3096,0.45,0.335,0.14,0.4625,0.1639999999999999,0.076,0.15,3
3097,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,2
3098,0.37,0.275,0.1,0.2295,0.0885,0.0465,0.07,1
3099,0.65,0.5,0.14,1.238,0.6165,0.2355,0.32,1
3100,0.485,0.375,0.14,0.521,0.2,0.123,0.17,1
3101,0.63,0.495,0.19,1.1655,0.536,0.2115,0.1625,2
3102,0.46,0.365,0.125,0.467,0.1895,0.0945,0.158,2
3103,0.535,0.405,0.14,0.7315,0.336,0.156,0.19,1
3104,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,2
3105,0.545,0.43,0.14,0.8320000000000001,0.4355,0.17,0.201,2
3106,0.635,0.485,0.165,1.2695,0.5635,0.3065,0.3395,3
3107,0.41,0.3,0.115,0.2595,0.0969999999999999,0.0515,0.08,2
3108,0.27,0.2,0.07,0.1,0.034,0.0245,0.035,1
3109,0.34,0.255,0.085,0.204,0.0969999999999999,0.021,0.05,1
3110,0.555,0.42,0.14,0.868,0.33,0.243,0.21,3
3111,0.675,0.535,0.22,1.604,0.6175,0.4255,0.4529999999999999,3
3112,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,2
3113,0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,2
3114,0.31,0.235,0.07,0.151,0.063,0.0405,0.045,1
3115,0.505,0.385,0.15,0.6415,0.246,0.152,0.215,3
3116,0.515,0.395,0.165,0.7565,0.1905,0.17,0.3205,2
3117,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,1
3118,0.65,0.515,0.215,1.4980000000000002,0.564,0.3229999999999999,0.425,3
3119,0.425,0.34,0.12,0.3879999999999999,0.149,0.087,0.125,2
3120,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,3
3121,0.515,0.39,0.12,0.565,0.235,0.135,0.179,2
3122,0.525,0.4,0.14,0.7325,0.3339999999999999,0.1575,0.17,3
3123,0.625,0.475,0.175,1.3405,0.6559999999999999,0.283,0.337,2
3124,0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,3
3125,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,3
3126,0.62,0.51,0.18,1.233,0.5920000000000001,0.2739999999999999,0.322,2
3127,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,3
3128,0.655,0.525,0.185,1.259,0.487,0.2215,0.445,3
3129,0.45,0.34,0.12,0.4925,0.241,0.1075,0.12,1
3130,0.52,0.41,0.155,0.727,0.291,0.1835,0.235,3
3131,0.64,0.48,0.195,1.1435,0.4915,0.2345,0.353,2
